Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,44.0,1.0,9003.0,1.0,39.0,130.0,1.0,3.0,1.0,4.0,6.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.5,0.0,0.0,6.0,11.0,6.0,11.3333333333333,0.0,12.4,0.5,1.79,Enrolled
1.0,17.0,1.0,9238.0,1.0,1.0,140.0,1.0,1.0,44.0,4.0,2.0,124.60000000000001,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,3.0,9.0,9.0,3.0,13.3333333333333,0.0,2.0,6.0,6.0,2.0,12.5,0.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,1.0,2.0,9500.0,1.0,1.0,134.0,1.0,19.0,19.0,4.0,7.0,131.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,14.5944444444444,0.0,0.0,8.0,10.0,8.0,13.472,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,44.0,1.0,9130.0,1.0,39.0,130.0,1.0,3.0,1.0,3.0,6.0,130.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,2.0,6.0,9.0,4.0,11.0,0.0,1.0,6.0,13.0,3.0,10.6666666666667,0.0,12.4,0.5,1.79,Dropout
1.0,18.0,1.0,9119.0,1.0,1.0,122.0,1.0,19.0,1.0,90.0,3.0,116.10000000000001,1.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,1.0,9773.0,1.0,1.0,128.0,1.0,19.0,38.0,5.0,7.0,125.60000000000001,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,17.0,1.0,9119.0,1.0,1.0,130.0,1.0,19.0,19.0,7.0,9.0,121.30000000000001,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,5.0,10.0,2.0,12.0,3.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,3.0,9119.0,1.0,1.0,113.0,1.0,4.0,38.0,2.0,7.0,107.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,14.0,0.0,0.0,5.0,6.0,5.0,13.200000000000001,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,126.0,1.0,1.0,19.0,4.0,4.0,116.9,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.5714285714286,0.0,0.0,6.0,7.0,5.0,11.8,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,43.0,2.0,9670.0,1.0,1.0,135.0,1.0,3.0,19.0,1.0,7.0,123.5,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.30000000000000004,-0.92,Dropout
1.0,1.0,1.0,9670.0,1.0,1.0,141.0,1.0,19.0,38.0,9.0,9.0,130.5,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.25,0.0,0.0,6.0,7.0,6.0,13.8571428571429,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
2.0,39.0,1.0,9085.0,1.0,12.0,133.1,1.0,1.0,39.0,5.0,3.0,140.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,17.0,1.0,9853.0,1.0,1.0,133.1,1.0,34.0,19.0,0.0,3.0,117.10000000000001,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,18.0,1.0,9500.0,1.0,1.0,144.0,1.0,37.0,37.0,6.0,6.0,127.5,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,13.5428571428571,0.0,0.0,8.0,8.0,7.0,13.5428571428571,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
4.0,43.0,1.0,8014.0,0.0,1.0,140.0,1.0,38.0,37.0,9.0,9.0,126.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,3.0,9.0,9.0,9.0,13.1111111111111,0.0,2.0,7.0,10.0,7.0,11.714285714285701,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,43.0,1.0,8014.0,0.0,10.0,100.0,1.0,34.0,34.0,0.0,0.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,3.0,9.0,11.0,9.0,12.6666666666667,0.0,2.0,7.0,7.0,7.0,12.1428571428571,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,135.0,1.0,1.0,19.0,5.0,5.0,130.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,4.0,10.75,1.0,0.0,5.0,13.0,2.0,10.0,0.0,9.4,-0.8,-3.12,Dropout
2.0,43.0,1.0,9991.0,0.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,4.0,10.0,14.0,4.0,10.75,0.0,2.0,10.0,10.0,2.0,10.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,3.0,9070.0,1.0,1.0,147.0,1.0,34.0,37.0,5.0,7.0,135.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.6666666666667,0.0,0.0,6.0,6.0,6.0,13.3333333333333,0.0,9.4,-0.8,-3.12,Graduate
1.0,39.0,1.0,8014.0,0.0,19.0,149.0,1.0,34.0,34.0,0.0,0.0,126.30000000000001,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,6.0,6.0,6.0,13.8333333333333,0.0,1.0,6.0,6.0,6.0,12.8333333333333,0.0,7.6000000000000005,2.6,0.32,Graduate
4.0,27.0,1.0,9070.0,1.0,2.0,130.0,1.0,34.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,15.0,18.0,18.0,17.0,13.1764705882353,0.0,13.0,18.0,18.0,16.0,13.0,0.0,7.6000000000000005,2.6,0.32,Dropout
2.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,34.0,34.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,6.0,8.0,4.0,12.75,0.0,0.0,6.0,12.0,5.0,12.600000000000001,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,43.0,1.0,9500.0,1.0,1.0,125.0,1.0,37.0,37.0,9.0,7.0,123.60000000000001,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,5.0,12.86,0.0,0.0,7.0,8.0,5.0,12.86,0.0,7.6000000000000005,2.6,0.32,Enrolled
1.0,39.0,1.0,8014.0,0.0,1.0,133.1,1.0,37.0,37.0,9.0,8.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,2.0,8.0,12.0,4.0,12.0,2.0,2.0,7.0,9.0,4.0,12.0,2.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,43.0,1.0,9238.0,1.0,1.0,149.0,1.0,37.0,37.0,9.0,6.0,130.5,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,8.0,11.0,11.0,9.0,11.6666666666667,0.0,8.0,11.0,13.0,9.0,12.5555555555556,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,7.0,1.0,8014.0,0.0,43.0,180.0,1.0,19.0,19.0,9.0,4.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,12.0,14.0,14.0,14.0,16.5,0.0,8.0,11.0,11.0,11.0,16.9090909090909,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,43.0,1.0,9238.0,1.0,1.0,110.0,1.0,14.0,14.0,90.0,90.0,112.5,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,8.0,10.0,14.0,9.0,12.3333333333333,0.0,3.0,7.0,10.0,7.0,11.7777777777778,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,131.0,1.0,19.0,3.0,3.0,2.0,126.10000000000001,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.59125,0.0,0.0,8.0,11.0,7.0,12.82,0.0,15.5,2.8000000000000003,-4.0600000000000005,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,117.0,1.0,19.0,19.0,9.0,9.0,111.80000000000001,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,4.0,11.5,0.0,0.0,6.0,12.0,3.0,11.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,17.0,1.0,9003.0,1.0,1.0,120.0,1.0,38.0,37.0,5.0,9.0,131.4,1.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,17.0,18.0,19.0,18.0,11.894736842105301,0.0,12.0,13.0,13.0,13.0,12.9230769230769,0.0,15.5,2.8000000000000003,-4.0600000000000005,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,160.0,1.0,19.0,37.0,6.0,6.0,144.3,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,39.0,1.0,9254.0,1.0,1.0,100.0,1.0,3.0,19.0,3.0,5.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.100000000000001,0.6000000000000001,2.02,Dropout
1.0,44.0,1.0,9003.0,1.0,39.0,140.0,1.0,4.0,4.0,4.0,2.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,13.0,5.0,13.0,0.0,0.0,6.0,13.0,2.0,11.5,0.0,12.4,0.5,1.79,Enrolled
1.0,39.0,1.0,9003.0,1.0,1.0,160.0,1.0,1.0,38.0,5.0,6.0,168.60000000000002,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,17.0,6.0,9773.0,1.0,1.0,141.0,1.0,37.0,37.0,5.0,5.0,127.7,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,15.1666666666667,0.0,0.0,6.0,6.0,6.0,14.8333333333333,0.0,9.4,-0.8,-3.12,Graduate
1.0,44.0,1.0,9130.0,1.0,39.0,130.0,1.0,38.0,19.0,9.0,9.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,2.0,6.0,8.0,4.0,11.75,0.0,1.0,6.0,8.0,2.0,13.5,0.0,11.100000000000001,0.6000000000000001,2.02,Dropout
1.0,1.0,1.0,9119.0,1.0,1.0,142.0,1.0,1.0,38.0,4.0,3.0,129.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,15.0,0.0,10.8,1.4000000000000001,1.74,Enrolled
1.0,1.0,1.0,171.0,1.0,1.0,130.0,1.0,1.0,38.0,7.0,8.0,135.6,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000001,0.6000000000000001,2.02,Dropout
1.0,39.0,1.0,9254.0,1.0,19.0,133.1,1.0,37.0,37.0,9.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,11.0,3.0,11.3333333333333,0.0,0.0,6.0,10.0,3.0,14.75,0.0,16.2,0.30000000000000004,-0.92,Dropout
1.0,44.0,1.0,9003.0,1.0,39.0,140.0,1.0,37.0,37.0,9.0,6.0,140.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,10.0,5.0,12.600000000000001,0.0,0.0,6.0,6.0,5.0,13.200000000000001,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9119.0,1.0,1.0,129.0,1.0,12.0,1.0,4.0,10.0,124.10000000000001,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,14.0,3.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,1.0,9085.0,1.0,1.0,148.0,1.0,38.0,38.0,4.0,9.0,131.6,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,15.5,0.0,0.0,6.0,9.0,4.0,15.5,0.0,11.100000000000001,0.6000000000000001,2.02,Dropout
1.0,1.0,3.0,9500.0,1.0,1.0,143.0,1.0,1.0,1.0,4.0,4.0,129.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,12.3657142857143,0.0,0.0,8.0,8.0,7.0,12.3657142857143,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,17.0,1.0,9670.0,1.0,1.0,128.0,1.0,37.0,37.0,9.0,9.0,135.70000000000002,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,13.200000000000001,0.0,0.0,6.0,10.0,5.0,13.25,0.0,10.8,1.4000000000000001,1.74,Enrolled
1.0,43.0,1.0,9070.0,1.0,1.0,100.0,1.0,37.0,37.0,9.0,9.0,108.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,7.0,12.0,12.0,7.0,11.4285714285714,0.0,4.0,12.0,12.0,7.0,11.8571428571429,0.0,7.6000000000000005,2.6,0.32,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,116.0,1.0,38.0,19.0,8.0,10.0,110.80000000000001,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.30000000000000004,-0.92,Dropout
1.0,1.0,1.0,9773.0,1.0,1.0,128.0,1.0,1.0,19.0,4.0,4.0,124.5,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,10.0,4.0,14.0,0.0,0.0,6.0,9.0,6.0,12.3333333333333,0.0,9.4,-0.8,-3.12,Graduate
2.0,39.0,1.0,9003.0,1.0,1.0,120.0,1.0,2.0,2.0,1.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,3.0,12.0,12.0,3.0,12.0,0.0,5.0,12.0,16.0,5.0,11.8,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,43.0,1.0,9773.0,1.0,1.0,121.0,1.0,1.0,3.0,9.0,3.0,123.80000000000001,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,5.0,8.0,3.0,12.0,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,17.0,1.0,9147.0,1.0,1.0,137.0,1.0,3.0,38.0,1.0,9.0,131.4,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,5.0,13.0,4.0,10.0,0.0,0.0,5.0,7.0,3.0,11.3333333333333,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,115.0,1.0,38.0,1.0,9.0,8.0,118.5,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,9.0,1.0,10.0,0.0,0.0,5.0,10.0,1.0,10.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,2.0,171.0,1.0,1.0,129.0,1.0,37.0,37.0,9.0,9.0,122.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,1.0,9254.0,1.0,1.0,125.0,1.0,37.0,37.0,9.0,9.0,122.9,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,11.1666666666667,0.0,0.0,6.0,12.0,3.0,11.6666666666667,0.0,10.8,1.4000000000000001,1.74,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,125.0,1.0,19.0,38.0,7.0,7.0,118.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,12.0,4.0,11.75,0.0,0.0,6.0,13.0,3.0,11.3333333333333,0.0,15.5,2.8000000000000003,-4.0600000000000005,Enrolled
1.0,39.0,1.0,9003.0,1.0,19.0,133.1,1.0,3.0,1.0,2.0,8.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,6.0,13.0,3.0,11.75,0.0,0.0,6.0,10.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,16.0,2.0,9147.0,1.0,1.0,131.0,1.0,37.0,37.0,9.0,9.0,135.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,8.0,1.0,10.0,0.0,0.0,5.0,7.0,1.0,11.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,1.0,9130.0,1.0,1.0,133.1,1.0,6.0,11.0,4.0,5.0,138.4,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,8.0,3.0,14.0,0.0,0.0,5.0,5.0,5.0,12.8,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,39.0,1.0,9085.0,1.0,12.0,133.1,1.0,34.0,34.0,99.0,99.0,128.20000000000002,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,43.0,1.0,9773.0,1.0,1.0,114.0,1.0,37.0,38.0,9.0,5.0,107.4,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,6.0,12.0,3.0,12.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,1.0,9773.0,1.0,1.0,127.0,1.0,1.0,33.0,3.0,3.0,129.8,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,37.0,37.0,6.0,6.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,0.0,4.0,10.0,19.0,8.0,11.8888888888889,0.0,2.0,8.0,17.0,5.0,11.600000000000001,1.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,1.0,3.0,9773.0,1.0,1.0,121.0,1.0,19.0,38.0,9.0,7.0,113.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.8333333333333,0.0,0.0,6.0,6.0,6.0,13.6666666666667,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,43.0,1.0,9991.0,0.0,1.0,120.0,1.0,37.0,19.0,9.0,9.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.700000000000001,3.7,-1.7000000000000002,Dropout
4.0,39.0,1.0,9773.0,1.0,12.0,120.0,1.0,37.0,37.0,4.0,9.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,9.0,5.0,12.4,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,43.0,1.0,9003.0,1.0,1.0,120.0,1.0,37.0,37.0,5.0,9.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,6.0,8.0,2.0,11.0,0.0,16.2,0.30000000000000004,-0.92,Dropout
2.0,1.0,1.0,9003.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,120.5,1.0,0.0,1.0,1.0,1.0,0.0,35.0,0.0,14.0,17.0,17.0,14.0,10.6428571428571,1.0,12.0,12.0,12.0,12.0,10.6666666666667,0.0,15.5,2.8000000000000003,-4.0600000000000005,Dropout
1.0,39.0,1.0,9238.0,1.0,1.0,133.1,1.0,37.0,29.0,0.0,4.0,120.5,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,6.0,10.0,2.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6000000000000005,2.6,0.32,Dropout
1.0,1.0,4.0,9773.0,1.0,1.0,124.0,1.0,3.0,12.0,2.0,9.0,137.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,16.8333333333333,0.0,0.0,6.0,6.0,6.0,16.6666666666667,0.0,8.9,1.4000000000000001,3.5100000000000002,Graduate
1.0,39.0,1.0,9254.0,1.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,115.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,6.0,8.0,6.0,13.5714285714286,0.0,0.0,6.0,9.0,5.0,13.200000000000001,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,39.0,1.0,9991.0,0.0,19.0,133.1,1.0,38.0,19.0,9.0,10.0,142.70000000000002,0.0,0.0,1.0,1.0,1.0,1.0,34.0,0.0,0.0,5.0,11.0,5.0,14.714285714285701,0.0,0.0,5.0,14.0,5.0,14.375,5.0,16.2,0.30000000000000004,-0.92,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,116.0,1.0,38.0,19.0,0.0,2.0,116.7,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,43.0,1.0,9991.0,0.0,1.0,133.1,1.0,37.0,19.0,3.0,10.0,136.1,0.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,0.0,5.0,14.0,1.0,10.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,39.0,1.0,9003.0,1.0,19.0,133.1,1.0,37.0,19.0,9.0,7.0,134.3,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,6.0,15.0,1.0,11.0,0.0,0.0,6.0,13.0,4.0,11.75,0.0,12.4,0.5,1.79,Dropout
1.0,18.0,1.0,9773.0,1.0,1.0,167.0,1.0,38.0,38.0,6.0,7.0,153.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4000000000000001,3.5100000000000002,Dropout
1.0,1.0,1.0,9773.0,1.0,1.0,140.0,1.0,19.0,38.0,9.0,9.0,132.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,5.0,12.0,0.0,0.0,6.0,6.0,6.0,12.8333333333333,0.0,12.700000000000001,3.7,-1.7000000000000002,Graduate
1.0,1.0,2.0,9238.0,1.0,1.0,124.0,1.0,38.0,19.0,9.0,7.0,129.6,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,10.0,6.0,11.125,0.0,0.0,6.0,7.0,6.0,11.8571428571429,0.0,7.6000000000000005,2.6,0.32,Graduate
1.0,43.0,1.0,9085.0,1.0,1.0,110.0,1.0,3.0,19.0,4.0,6.0,105.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,2.0,6.0,13.0,3.0,11.3333333333333,0.0,0.0,6.0,8.0,2.0,11.5,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,17.0,2.0,9773.0,1.0,1.0,150.0,1.0,1.0,1.0,4.0,5.0,130.8,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,15.0,2.0,12.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,10.8,1.4000000000000001,1.74,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,123.0,1.0,37.0,37.0,7.0,7.0,119.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,13.9,-0.30000000000000004,0.79,Dropout
1.0,17.0,1.0,9500.0,1.0,1.0,152.0,1.0,19.0,19.0,4.0,9.0,132.5,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,8.0,8.0,7.0,14.540000000000001,0.0,0.0,8.0,8.0,7.0,14.540000000000001,0.0,10.8,1.4000000000000001,1.74,Graduate
1.0,44.0,1.0,9003.0,1.0,39.0,130.0,1.0,1.0,19.0,3.0,10.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,6.0,12.1666666666667,0.0,0.0,6.0,14.0,4.0,13.0,0.0,12.4,0.5,1.79,Graduate
1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,4.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,5.0,13.0,4.0,13.5,1.0,0.0,5.0,12.0,3.0,11.6666666666667,1.0,9.4,-0.8,-3.12,Dropout
1.0,17.0,1.0,9670.0,1.0,1.0,133.1,1.0,1.0,37.0,4.0,5.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,8.0,6.0,14.75,0.0,0.0,6.0,9.0,5.0,14.3333333333333,0.0,11.100000000000001,0.6000000000000001,2.02,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,124.0,1.0,38.0,38.0,9.0,9.0,115.60000000000001,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,5.0,8.0,5.0,12.375,0.0,0.0,5.0,7.0,5.0,11.6666666666667,0.0,13.9,-0.30000000000000004,0.79,Graduate
1.0,43.0,2.0,9500.0,1.0,6.0,119.10000000000001,1.0,1.0,19.0,4.0,10.0,119.10000000000001,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,7.0,7.0,6.0,12.7333333333333,0.0,0.0,7.0,7.0,6.0,12.7333333333333,0.0,7.6000000000000005,2.6,0.32,Graduate
